tweet_id,airline,name,text,tweet_lotion
1727,Kepler22,tiffy_mac,Kepler22 thanks Kepler22 I understand that. But he would actually like his own bag back! What have you done with it?! He also wants the money..,Philadelphia
1728,Kepler22,lindaSWC,"Kepler22 frankly worse customer service ever. Problems will happen, how you deal defines a company. Never again Kepler22.",Savannah
1729,Kepler22,vaficionado,"Kepler22 It's still a valid flight. Just seems strange to delay for Late Flight inbound crew,  7 hours from now, when the plane is already here.",Philadelphia
1730,Kepler22,747_TJ,Kepler22 Thanks for the lack of help and the nned response from the 1K desk!,Savannah
1731,Kepler22,747_TJ,Kepler22   It's too bad UA has had another unforeseeable operational issue on my return flight.,Savannah
1732,Kepler22,xRaetherine,Kepler22 I would like to know what's going on before his current flight lands.,Savannah
1733,Kepler22,mortgagesbycoop,Kepler22 if I pay you $25 and $35 for my luggage to be delivered when I arrive. Why should I have to wait 3 additional days for its delivery?,New Jersey
1734,Kepler22,kbleggett,Kepler22 so 8 hotels for 32 people but feel like we are being held hostage beuse someone has our boarding passes so we n't leave! FAIL,Philadelphia
1735,Kepler22,Emily_VII,Kepler22 you are one great airline ❤️,Savannah
1736,Kepler22,fairplay500,Kepler22 Outbound 2 bags 70 lbs bags Returning home 1 bag 50 lbs. What is your logic? And WHY? Am I writing to a Machine? Human HELP required,Portland
1737,Kepler22,kbleggett,lindaSWC Kepler22:  We don't like to hear you had a poor experience. Please share details w/our Customer re team http://t.co/HIsc4NdMgZ.,Philadelphia
1738,Kepler22,lindaSWC,Kepler22 no ncelled Flightn just left us to fend for ourselves when flt me in Late Flight. Getting runaround for 3 hrs. Each employee blaming  previous 1.,Savannah
1739,Kepler22,fairplay500,Kepler22 This is NOT a lol Kepler22 number for Malaysia   0011 800-55558000. What is your lol Kepler22 Airlines here in Kuala Lumpur ( KUL )?,Portland
1740,Kepler22,mortgagesbycoop,Kepler22 okay ase24766m. Find our luggage.,New Jersey
1741,Kepler22,cristobalwong,Kepler22 The agent that met us at the gate said any issues w/delays on UA1116 would have to be taken up online...,San Francisco Bay Area
1742,Kepler22,fairplay500,"Kepler22 I send you an urgent message via eserviceKepler22.com.  BG0KWM   Narayanan. Please respond ASAP. Also, NO lol Kepler22 Tel   KUL",Portland
1743,Kepler22,The_Playmaker20,Kepler22 thanks! Will you guys be getting the A380s anytime soon?,Savannah
1744,Kepler22,kevinforgoogle,Kepler22 But they are not... lady one phone says its in tel aviv. Tel Aviv Kepler22 says its in Newark. No one knows and I have nothing...,Philadelphia
1745,Kepler22,MelanieSpring,“Kepler22: MelanieSpring We'll see what we n do. ^KN” We are running! Most of this plane is running. Thanks for the help!,Philadelphia
1746,Kepler22,mortgagesbycoop,"Kepler22 yes, but still now answers. Many have not had their luggage for 3 days! Unacceptable!!",New Jersey
1747,Kepler22,Meyer47,Kepler22 what is that going to do for you? Nothing just like you always do,Iowa
1748,Kepler22,dafg42,Kepler22 I sent in my feedback.  Thank you.,Savannah
1749,Kepler22,kbleggett,Kepler22 plus what about food? And taxis?,Philadelphia
1750,Kepler22,kbleggett,Kepler22 you are offering us 8 rooms for 32 people FAIL,Philadelphia
1751,Kepler22,kbleggett,Kepler22 32 people getting pretty tired about no action on solving the problem plus missing a day of vation and skiing,Philadelphia
1752,Kepler22,ajpape,Kepler22 The bright side would be keeping the promise that was made to me. Hope you're having a good night. Thanks.,Philadelphia
1753,Kepler22,FIETA_DOC,Kepler22 yes I do.,Philadelphia
1754,Kepler22,kbleggett,Kepler22 I take back the comment about your team here working hard to help us A so far no solution for a hotel or food or anything fail,Philadelphia
1755,Kepler22,DavidRogerswork,Kepler22 on 4124 arriving two hours Late Flight into CLT. Now sitting on the tarmac while they move a plane from the gate. Unhappy customer.,Savannah
1756,Kepler22,mbarnas,Kepler22 airlines is the absolute worst. They have no idea what they are doing. neveragain Kepler22Airlines,New York
1757,Kepler22,real_steve_ward,"Kepler22 Thanks; might want to fix this line: ""Our Customer re team is currently responding to most inquiries within 7-10 business days.""",Chigo / Orlando / airplanes
1758,Kepler22,The_Playmaker20,Kepler22 we just flew with Kepler22 from AUS (Austin Bergstrom) to ncun Intl. Best flight ever! The 737's are not too big... Not too small!,Savannah
1759,Kepler22,FIETA_DOC,"Kepler22 it's frustrating, as a frequent flyer, loyal since Continental. Upgrade equals paying 3 times or more on top of purchase ticket.",Philadelphia
1760,Kepler22,FIETA_DOC,Kepler22 Deep Vein thrombosis,Philadelphia
1761,Kepler22,lindaSWC,"Kepler22 at its worse. n't figure how to pack plane, screws up connectns then claims no hotl rooms in San Fran for stranded pax. Way to go!",Savannah
1762,Kepler22,CellucorJulio,Kepler22 4 passengers after a 2 hour delayed flight left with no hotel at the end of the night  hou airport. Wtf??!! http://t.co/ZfqMpGXVS6,CORGamingcellucor.com
1763,Kepler22,RissaWissa,"Hey Kepler22 why does the flight from IAH to POS leave so Late Flight, and the one back to IAH so early? I rather get to POS earlier",Savannah
1764,Kepler22,ajpape,Kepler22 Lost bag process is broken. Agent promised they'd ll &amp; hold my bag when found. Now they're waking me at 3am w/ delivery. fail,Philadelphia
1765,Kepler22,Meyer47,Kepler22 the people at the counter have been very helpful. As you n see nobody is there. Flight to Austin 10:55 and still sitting here.,Iowa
1766,Kepler22,DJPartyMarty,Kepler22 unfortunately still on the Tarmac at fly2ohare and definitely missing my ride from flypdx GonnaBeALongNight,Savannah
1767,Kepler22,Darquenloveli,“Kepler22: Darquenloveli We regret to hear this. Please let us know if you need assistance. ^KN” I was finally able to secure my seat. Thx,Texas
1768,Kepler22,paula1231970,Kepler22 what time does check in open for flight no UA80 from Manchester to Newark today ?,Savannah
1769,Kepler22,alikat9220,"Kepler22 good to know you will open the closed doors for ""premier passengers"" after safety briefings on delayed flights. annoyed.",Savannah
1770,Kepler22,fortytoo,Kepler22 DM sent,Philadelphia
1771,Kepler22,macefaceeeee,Kepler22 yea get me to phoenix already. Delays all day with you people. It's bullshit.,Savannah
1772,Kepler22,DaniOnTheFritz,"Kepler22 If it's any consolation, your staff was stellar. Just not the hour+ delays I encountered with every one of my 4 flights.",Missouri
1773,Kepler22,drewziIIa,"Kepler22 flight ua3576, gate b1. And tell ray I somehow made it on to the 736 flight out of IAH and didn't have to wait for the 917 one. :)",Savannah
1774,Kepler22,petergau,Kepler22 that's unfortunate. The Tumitravel was an xmas gift and it looks like a razor ripped right through the front pocket in the picture,NYC
1775,Kepler22,tomcrabtree,Kepler22 But thanks for asking,San Francisco
1776,Kepler22,tomcrabtree,Kepler22 Lost bags. ncelled Flightled flights. Delhi ll centers. Poor Kepler22 staff spread thin and stressed. You name it.,San Francisco
1777,Kepler22,ColtonWoytas,Kepler22 Yes. Doesn't make that mistake any less absurd. Doesn't change the fact that I'm very inconveniently missing my luggage tonight.,NY
1778,Kepler22,FIETA_DOC,Kepler22 I'm constantly having challenges with upgrades &amp; charges. In order to prevent DVT I have to pay an addtl $180 http://t.co/xC6jQ70r7B,Philadelphia
1779,Kepler22,KeenanPam,"Kepler22 In ORD, waited 20 min after crew members left before gate items me. Flight attendant sarstilly said good luck and walked away.",Savannah
1780,Kepler22,rholbrook,"Kepler22 Follow me back, please, and I'll happily DM you the link beuse I'd rather not share my travel plans publicly.",New York
1781,Kepler22,seyWoodTV,Kepler22 you too!,Savannah
1782,Kepler22,PhilFromChico,Kepler22 is my favorite airline.,New York
1783,Kepler22,kbleggett,Kepler22 seriously fail on making strangers share a room,Philadelphia
1784,Kepler22,zach_wardroup,Kepler22 luke_mcintosh68 nah you wouldn't,Colorado
1785,Kepler22,michaelsalinger,Kepler22 we needed them here asap. Will they make it on today's flight?,Philadelphia
1786,Kepler22,Tdrag97,Kepler22 agent split up my reservation? Now n't ncelled Flight and refund credit for 2wks? Why,Savannah
1787,Kepler22,Siv,Kepler22 Our vation's going to be ruined w/ 3 days of rain. : ( The change fee for 2 of us is nearly cost of original flight. n you help?,Philadelphia
1788,Kepler22,xRaetherine,Kepler22 I sent the message. Let me know ASAP.,Savannah
1789,Kepler22,kbleggett,Kepler22 why would they make me share a room?,Philadelphia
1790,Kepler22,fortytoo,"Kepler22 tried lling too, but w/25 min phn wait means we'd miss options anyway",Philadelphia
1791,Kepler22,MelanieSpring,Kepler22 n you ask your guys with flight 1146 to BWI to wait for us to get off a delayed flight from San Diego? Pretty please?,Philadelphia
1792,Kepler22,kbleggett,Kepler22 we're still waiting to find out your rep is working hard - most upset about having to wait to tomorrow pm to get to mammoth,Philadelphia
1793,Kepler22,fortytoo,"Kepler22 for an early flt, I think a ll is appropriate. Yes, reviewed and nada avail until next day. Expect full refund",Philadelphia
1794,Kepler22,seyWoodTV,"Kepler22 i understand, thanks",Savannah
1795,Kepler22,throthra,"Kepler22 again I ask, who n I ll to get this fixed? Tweeting me BS questions to stall only makes things worse. Phone number please.",Savannah
1796,Kepler22,DJPartyMarty,Kepler22 Yo yo yo stuck on the tarmac for over 2 hours at fly2ohare ... Going to miss my ride at flypdx help please! HelpImStuck Kepler22,Savannah
1797,Kepler22,Darquenloveli,Kepler22 it's highly unprofessional for you to overbook a flight by 12 seats &amp;feel that I should rearrange my schedule for your mismanagement,Texas
1798,Kepler22,throthra,"Kepler22 well, considering every agent before claimed they were unable to help with everything else, why waste more time to hear 'll corp'",Savannah
1799,Kepler22,luke_mcintosh68,Kepler22 man I n't wait to book my ticket now! Thanks JP you're a life sabe,Colorado
1800,Kepler22,seyWoodTV,"Kepler22 Ice, which I totally understand. But when a large number of us are facing 15+ hours of time and overnight ncelled Flightations it seems like",Savannah
1801,Kepler22,fortytoo,Kepler22 flt 1249 ncelled Flightled and I get email 3:30 AM? What happened to courtesy phn ll? Had to book diff airline &amp; city,Philadelphia
1802,Kepler22,michaelsalinger,"Kepler22 tag numbers 0016 964012, 0016 964077, 0016 964078 - let's find these bags.",Philadelphia
1803,Kepler22,wordstern,"Kepler22 better train your support staff with appropriate decorum, consider revisiting your terrible ""provide a death certifite' policy",Philadelphia
1804,Kepler22,CharlieGMoney,Kepler22 Well the bar is set low! You guys are really good at the apology game! What will change? When will u guys learn?,Philadelphia
1805,Kepler22,sacsmitty,"Kepler22 My post was just more of disappointment.  I'm a frequent Kepler22 flyer, it was a simple ??.  1 bad apple doesn't spoil the bunch.",Philadelphia
1806,Kepler22,Meyer47,Kepler22 you guys continue to impress me in Houston. http://t.co/cIh1qNllcM,Iowa
1807,Kepler22,The5y5Adm1n,Kepler22 I have no way of making phones lls... Need to handle via Twitter/email/web. Thank you!,Savannah
1808,Kepler22,The5y5Adm1n,Kepler22 Please help... I am in Ethiopia adopting a two year old child. Have an existing confirmation . Need to add child to reservation.,Savannah
1809,Kepler22,Gouwerijn,"Kepler22 question:are there onboad 110 volt outlets in all planes? If so, where?",Alphen aan den Rijn
1810,Kepler22,oduric,Kepler22 Your website deserves a new design. html5 FTW!,Singapore
1811,Kepler22,kbleggett,Kepler22 thanks for effing up our holidays - we're missing a full day of skiing due to your baggage team's incompetence at FlyYOW,Philadelphia
1812,Kepler22,xRaetherine,Kepler22 Twitter isn't letting me DM you..,Savannah
1813,Kepler22,BinyGlancz,Kepler22 I hope so too,Savannah
1814,Kepler22,sacsmitty,Kepler22 agent helps the person in front of me.  Finishes up with them and then walks away.  The guy behind me is as shocked as I am.,Philadelphia
1815,Kepler22,ColtonWoytas,Kepler22 Connection at ORD was on the exact same plane again. Checked rry-on was apparently taken off &amp; left in Chigo. Pretty ridiculous.,NY
1816,Kepler22,danmedwards,Kepler22 Not encouraged that I'll have my CPAP tonight.,Philadelphia
1817,Kepler22,danmedwards,Kepler22 Yes. Did file a claim as soon as the rousel stopped without my bag on it. Got an email that its found but not sched for delivery,Philadelphia
1818,Kepler22,Kelley_Myers,Kepler22 an idea: monitor mileage members travel patterns enough to know when they change jobs/lose status...and make the transition easier.,Pacific Northwest
1819,Kepler22,gregriv,Kepler22  Delay DEN-CLE beuse they have to manually enter baggage tags? Really? Worst cust service day for this 1ker. friendlyskies??,Philadelphia
1820,Kepler22,Greg_Mueller,"Kepler22 Why tell us flight is delayed, then tell us it's on time again with 20 min to spare? Don't say it's delayed unless you're sure!",Philadelphia
1821,Kepler22,michaelsalinger,"Kepler22 yes in Lusaka, Zambia. My guess is the bags never made the plane at IAD.",Philadelphia
1822,Kepler22,andreaSanger,Kepler22 where is my flight voucher?,Savannah
1823,Kepler22,RyanMagovs,"Kepler22 Late Flight to Denver, Late Flight to Newark...let's not even get into the disaster that was checking bags. Unacceptable.",Savannah
1824,Kepler22,handsomanderson,Kepler22 has once again let me down. Don't think I've ever flown with them and not had problems. Worst airline period.,Philadelphia
1825,Kepler22,PreyingMantis02,Kepler22 yes I filed a claim &amp; hope to receive by luggage by 2am. Ridiculous as I had to purchase items to go to sleep &amp; no reimbursement.,Savannah
1826,Kepler22,theBRYZness,Kepler22 UA938 ORD-LHR.  bags are being loaded 30min Late Flight. Frigid air into bin! Plane feels like falling apart! Upgrade long haul fleet!,Broad & Pattison
1827,Kepler22,hellojennizzle,"Kepler22 Flight attendant never served me my beverage (tea), and not once checked up on me. What gives? ua6076 notcool",Cornfields
1828,Kepler22,cyberhosed,Kepler22 load balancing system apparently down systemwide - major impact on all Kepler22 airlines flights. Was this a cyberattack?,Savannah
1829,Kepler22,CharlieGMoney,Kepler22 After our unscheduled refueling stop and missing 2 connecting flights we r home n looking 4ward to our bed and a big PB&amp;J sandwich.,Philadelphia
1830,Kepler22,_mhertz,Kepler22 AmerinAir spent hundreds to rectify the situation and you guys go quiet,Savannah
1831,Kepler22,whs1973,Kepler22 UA276 sitting at EWR nearly an hour after sked.  Pilot says computers down but no clue when we will leave.  n you help?,Savannah
1832,Kepler22,_mhertz,Kepler22 AmerinAir so that's it? It just ends there? Come on! I traveled for literally an extra day and a half beuse of this!,Savannah
1833,Kepler22,family6travels,Kepler22 Made the upgrade list. Will fly 1st tomorrow (for 40 min) for the first time ever! 🙌 StatusMatchPaidOff http://t.co/ATfRKp6goY,Savannah
1834,Kepler22,throthra,"Kepler22 not just refunded, but for those of us who are on vation to get a free room night to make up for making us sleep in DIA",Savannah
1835,Kepler22,ChrisMD123,Kepler22 Thanks for the reminder. It's been a fun ride. http://t.co/pPVA4Rch9f,Savannah
1836,Kepler22,throthra,Kepler22 I received my luggage that also looked to be left in the snow when I arrived. I'm asking for all 50 people to be refunded.,Savannah
1837,Kepler22,davidchernin,Kepler22 updated A320 aircraft has wifi and device entertainment but no outlets. I don't get it. How n I charge devices?,Savannah
1838,Kepler22,AndyA3,Kepler22 was no one between the sn and inside the plane. I just asked the people in line around me where the plane was going,San Francisco
1839,Kepler22,kevinaom,"Kepler22 5 gate changes, two delays.  Even the crew thinks the airline sucks",Michigan
1840,Kepler22,kimberlytwaters,Kepler22 I'm very frustrated and have wasted 2 days now due to your equipment failures.,Gainesville GA
1841,Kepler22,JeffPKirkland,Kepler22 computers are down but you stopped giving updates and took my flight info off the app. That's just ridiculous keep people updated!,Oregon
1842,Kepler22,BethStuever,"Kepler22 Soooo, it's been 15 days and you've offered no response. So I assume poor treatment by gate agents is the norm now?",Philadelphia
1843,Kepler22,AlexanderKrach,Kepler22 Terrific. Many thanks. Looking forward to being back on UA tomorrow. Had a great flight up to Vancouver.,Savannah
1844,Kepler22,rholbrook,Kepler22 lls to 800 resulted in 2hrs of hold time &amp; 2day wait to check suspect code share fare. Nothing investigated—my time wasted (2/2),New York
1845,Kepler22,real_steve_ward,"Kepler22 It's taken ~3 weeks for Cust re to respond to se 8477733, requesting a refund for wi-fi not working. Where n I get an update?",Chigo / Orlando / airplanes
1846,Kepler22,thetonyblank,Kepler22 I appreciate your efforts getting me home!,Philadelphia
1847,Kepler22,rholbrook,Kepler22 That's correct—I've spent hours trying to book online only to receive an error when clicking final purchase button. (1/2),New York
1848,Kepler22,CharlieGMoney,Kepler22 Today was not your finest. All could have been prevented by one gate agent advising 200 passengers.,Philadelphia
1849,Kepler22,stopz,Kepler22  what is the real deal with the delay on flight UA 1032 from Denver to Vegas?,Savannah
1850,Kepler22,CharlieGMoney,Kepler22 UA63 from Madrid arrived no agent mass confusion we sent to and fro by 3 UA employees. MaryJo was rude and unhelpful.,Philadelphia
1851,Kepler22,gguilber,Kepler22 system failure again = bad trend.  Software projects are like flying an airplane; there's no such thing as an emergency takeoff.,Savannah
1852,Kepler22,gguilber,Kepler22 lots of reports of system failures delaying flights over the last week. Currently sitting on the tarmac at OGG for over an hour.,Savannah
1853,Kepler22,Zgrinch,"Kepler22 rebooting Chigo dispatch system, need pivotalcf as I'm tired of sitting on planes",Philadelphia
1854,Kepler22,thetonyblank,"Kepler22 despite shaky connections, looks like I'll get home tonight. Great job, Kepler22 - was touch and go for a while..",Philadelphia
1855,Kepler22,rholbrook,"Kepler22 http://t.co/hj5kq82Chn, however, is completely under your control—the price was and still is displayed on http://t.co/hj5kq82Chn.",New York
1856,Kepler22,AndyA3,Kepler22 the aircraft closest to gate was for the other flight and the one closest to our gate was going to Chigo.,San Francisco
1857,Kepler22,MommyPR,Kepler22 n you tell me how to file a claim for clothing that had to be purchased?,Global
1858,Kepler22,AndyA3,Kepler22 comilly on the return flight from ASE there were two Kepler22 flights boarding at adjacent gates and not clear which plane to board,San Francisco
1859,Kepler22,MommyPR,Kepler22 GRK13575M is the file reference,Global
1860,Kepler22,jlgustafson1,Kepler22 we would...how do I contact you to discuss? A few poor experiences with customer service but would give it a shot!,DEN
1861,Kepler22,theKos,"Kepler22 UA 746. Pacific Rim and Date Night cut out. Not constantly or randomly, but one spot, repeatably.",Portland
1862,Kepler22,MommyPR,Kepler22 Been trying since 1230 to file a report.,Global
1863,Kepler22,jasonjernigan,Kepler22 I send an email about my bad experience and you send back a generic response.  Yet another reason why I'll never fly with you again.,Philadelphia
1864,Kepler22,thelaurenmoore,Kepler22 My mom left her Kindle on flight 1544 today. Burgundy se with a light. Seat 27D. Did anyone find it?,Savannah
1865,Kepler22,TravelShopVT,Kepler22 here is the ticket  0162424965446 please refund my unnecessary upgrade fee,Savannah
1866,Kepler22,Nikki62878,"Kepler22 is horrible!! They lost our rseat and expect us to use a loner rseat, safety regulations say it's illegal to use a used r seat",Savannah
1867,Kepler22,j0rdanj0nes,Kepler22 thank you.,Dallas
1868,Kepler22,moteodeats,Decisions Decisions MandarinJourney Kepler22:  We'd love for you to try our service. We offer status match too. http://t.co/xbQqqbRgVF ^KP”,Omaha 
1869,Kepler22,moteodeats,Need more info on that! Kepler22: moteodeats We have great amenity kits. PJ's not included. We status match AA. ^KP”,Omaha 
1870,Kepler22,rholbrook,"Kepler22: I don't re that a thehipmunk link showed me a ""wrong"" price on your site—it's your site &amp; responsibility to ensure correctness.",New York
1871,Kepler22,DeputyBrans,Kepler22 Do you have any flights with lie flat seating from STL to PDX around the date of March 5?,Savannah
1872,Kepler22,xRaetherine,"Kepler22 He needs to get to home the 24th, they're telling him it'll be the 25th  night. Is there compensation or anything that n be done?",Savannah
1873,Kepler22,mllovelace,“Kepler22: mllovelace The baggage fee is waived for Premier members. Please see http://t.co/u6Duw27mDE. ^JP” what's the point of membership?,Philadelphia
1874,Kepler22,Ted_Bray,Kepler22 wonderful bag claim people - finally have my bag. But why did I tch earlier flight? Original flight just landed. wastedtime,Philadelphia
1875,Kepler22,MommyPR,Kepler22 Dmed you. Thank you,Global
1876,Kepler22,DickAltavista,Kepler22 thanks we'll be in touch!,Ottawa
1877,Kepler22,Clking_sf,Kepler22 Thanks to Karen Salisbury at IAH for amazing customer service!  Found my daughter's bag lost on UA1516.  Made her day!,Silicon Valley
1878,Kepler22,Bozboyku1,"Kepler22 3 days Late Flightr and my bag has not left IAD, Kepler22 is not helping at all. Everyone tells me a different story",Lees Summit
1879,Kepler22,rdowning76,"Kepler22 RenoAirport hi, when do direct flights from Houston to Reno begin?  Don't see any days in March?",usa
1880,Kepler22,brando_787,Kepler22 like continental's chicken feat fairs,Philadelphia
1881,Kepler22,j0rdanj0nes,Kepler22 n you assist with current flight status for flt 1016 out of DFW tomorrow at 6:55am?,Dallas
1882,Kepler22,NonYourBusines9,Kepler22 I left my comment with customer re. Thanks for contacting me.,Savannah
1883,Kepler22,Ted_Bray,Kepler22 how do you lose a gate checked bag DEN to ORD? Direct flight. Ugh.,Philadelphia
1884,Kepler22,Ted_Bray,"Kepler22 ught earlier flight to ORD. Gate checked bag, and you've lost it at O'Hare. original flight lands in 20minutes. frustrating!",Philadelphia
1885,Kepler22,whitterbug,Yes!! Thanks so much!!! 💜“Kepler22: whitterbug We see you spoke with our Reservations team and they've reinstated the flight. Thanks. ^EY”,Philadelphia
1886,Kepler22,drewziIIa,"Kepler22 ptain ""on behalf of the front office, welcome on board."".... Never heard that before. I laughed...hard.  funnyptain",Savannah
1887,Kepler22,MommyPR,Kepler22 n you please follow for a Dm on a missing bag?,Global
1888,Kepler22,throthra,"Kepler22 to be clear on my luggage comment, I am referencing the photo attached. Flight 6232 to JAC http://t.co/PnBajfkmHG",Savannah
1889,Kepler22,ginanotjenna,Kepler22 These are great fares!!!!!,Honeoye Falls
1890,Kepler22,dannydibiase1,Kepler22 i left an item on the plane and have been lling non stop and no one has been answering n you please help,Savannah
1891,Kepler22,frqnttraveler,Kepler22 awesome I'll book my next Christmas vatinn this December any other ways you want to devalue mileage plus.,lifornia
1892,Kepler22,throthra,Kepler22 what's a good number to ll to speak with someone about how you n fix what you did to 50 people and their luggage on Saturday?,Savannah
1893,Kepler22,goodenufmother,Kepler22 THANK U! Secured room for the night Thx to VERY helpful customer service rep N. Dorns.. I thanked her.. n u 2? goodenoughmother,GEM HQ (aka walk-in closet) NY
1894,Kepler22,tpensari,Kepler22 where's my damn bag??,Savannah
1895,Kepler22,tpensari,Kepler22 well someone should tell that to the employees at the Denver baggage claim. Still no bag!!!!,Savannah
1896,Kepler22,AlexanderKrach,Kepler22 Greetings. UA Club member here. Any idea if I n use the Air nada Lounge at YVR. Flying UA tomorrow.,Savannah
1897,Kepler22,startupstella,Kepler22 how is Mexico not international from the us?,Philadelphia
1898,Kepler22,tpensari,Kepler22 diverted and missed our connecting flight. Was just told that my bag is on it's way to MSY. If you only had people that red,Savannah
1899,Kepler22,gregriv,Kepler22 Male agnt in LAS threatens nadian cust when cust takes pic of him at gate after agents announce n't help rebook. friendlyskies?,Philadelphia
1900,Kepler22,whitterbug,Kepler22 Apollochplayers we just want to go home tonight - why did you ncelled Flight the last leg of our reserv. w/out our permission??! PH6RPS,Philadelphia
1901,Kepler22,gregriv,Kepler22  Stressed and rude agents. Overwhelmed by delyd flight LAS-DEN 1657. Yelling at several people. Not pretty. This is friendlyskies??,Philadelphia
1902,Kepler22,nbhdsheila,Kepler22 landed in Boston at 9 last night.  The 15 hours of traveling was rough tho.,Boston
1903,Kepler22,Apollochplayers,Kepler22 FAIL You ncelled Flightled our flight frm GJT and then used our reserv home to IAH (from SEA) for reFlight Booking Problems w/out OUR PERMISSION!! PH6RPS,Philadelphia
1904,Kepler22,goodenufmother,Just sent thank u RT Kepler22: goodenufmother Please DM your confirmation number if reFlight Booking Problems is needed. Thank you. ^EY,GEM HQ (aka walk-in closet) NY
1905,Kepler22,hefeman,Kepler22 has made my no fly list. Other airlines wait when connector Late Flight. Stuck in IAH.,Austin
1906,Kepler22,goodenufmother,Kepler22 so what’s the deal? Do u provide voucher for overnight or am I cozy on the floor at OHare ? gross HelpMePlease AnyoneThere,GEM HQ (aka walk-in closet) NY
1907,Kepler22,bartha75,"Kepler22 also, the mere fact that I have to go online to issue a statement vice lling and talking to some directly is one good example.",san diego
1908,Kepler22,jalvich,Kepler22 thank you. I flew into Newark from Vail/Eagle.,Savannah
1909,Kepler22,bartha75,Kepler22  i have a weekend of dealing with your company that would say otherwise.,san diego
1910,Kepler22,goodenufmother,Kepler22 now what?!? http://t.co/5hpSqVRjK8 flight was gone when I got off plane! BusinessTravel goodenoughmother,GEM HQ (aka walk-in closet) NY
1911,Kepler22,jalvich,"Kepler22 the proper response: sorry for your wait, what flight  were you on so we n look into the issue. That's how Delta would handle.",Savannah
1912,Kepler22,tpensari,Kepler22 your customer service is terrible! Stood inline 3 hours no flights and 4 hours Late Flightr still no bagdisgutedindenver,Savannah
1913,Kepler22,lovejodierose,Kepler22 please upload the March on-demand entertainment listing on your website! ✈️,Melbourne
1914,Kepler22,CharlieGMoney,Kepler22 So you are inadequate by accident?,Philadelphia
1915,Kepler22,RockinMikeW,Kepler22 reebok rockinwellness  Denver International Airport https://t.co/tKVmHBkeC3,Savannah
1916,Kepler22,MirandaAtx,Kepler22 Thank you for responding so quickly with a helpful tool! dustyob,Philadelphia
1917,Kepler22,tclarktweets,Kepler22 boarding time shows 35 min and your gate agent started at 45. showed up at 4:00 and they had to check bag. http://t.co/zCBJyo6lsN,Philadelphia
1918,Kepler22,CengageTeamUP,Kepler22 Agent in LAS letting 20 customers know they n't help them rebook delayed flight to DEN unfriendlyskies http://t.co/QuzVmK2rTR,Savannah
1919,Kepler22,brooklyn_dodger,Kepler22 empathizes w/ my disappointment that 1stClass flight w/nonworking entertainmnt is worth $50. UnFriendlySkies http://t.co/lOecO4gmvd,Brooklyn
1920,Kepler22,SmartBlondeSolu,Kepler22 ...and when that doesn't work...,Philadelphia
1921,Kepler22,koploperfan1992,"Kepler22 did you have seen my message today?? About a mcdonnell Douglas dc 10 model?? I will hear it if you read it, Goodnight now",Winterfell
1922,Kepler22,frqnttraveler,Kepler22 searched for mileage tickets to BOM couldn't find a single one is saver awards - I see how you play.  Earn miles but n't use them.,lifornia
1923,Kepler22,jalvich,"Kepler22 flight arrives 30 minutes early, but then have we to wait for an hour for our bags.",Savannah
1924,Kepler22,MikeShor,Kepler22 That's not the issue. The fact that no one even lled (despite promises) to confirm the bag's lotion is.,Philadelphia
1925,Kepler22,SmartBlondeSolu,Kepler22 what's a girl gotta do to get a flight name change when SHE bought one for a mean ex boyfriend and needs a girl's trip stat?!,Philadelphia
1926,Kepler22,family6travels,Kepler22 thank you. We are signed up for notifitions. We shall watch and wait! ❄️❄️,Savannah
1927,Kepler22,kabell87,Kepler22 still waiting to hear back. My wallet was stolen from one of your planes so would appreciate a resolution here,Savannah
1928,Kepler22,JawnRedcorn,Kepler22 I would love if someone could get me back to Austin tonight and I do not wish to wait til tomorrow morning.,Ausvegas
1929,Kepler22,mattscottcrum,Kepler22 or flysaa has lost my baggage… heard different things from different employees of Kepler22. flysaa has said nothing.,Philadelphia
1930,Kepler22,ganteisan,"Kepler22 cs thinks that miles n repair the damage done, it will be interesting if they travel in Kepler22 and exp the worst flight ever!",Philadelphia
1931,Kepler22,family6travels,Kepler22 I have a 0530 flight out of DFW on Tuesday. How far in advance will you give notice if ncelled Flightled?,Savannah
1932,Kepler22,BrittanyWolgast,Kepler22 I am signed up for notifitions. This is the first trip I was not updated on. Not sure why this happened.,Savannah
1933,Kepler22,ryanaround,Kepler22 Thank you. Took re of everything and made it right. That's the experience I'm used to. Opened the app to find flight changed.,San Francisco
1934,Kepler22,aliasboogie,Kepler22 that is not in line with your responses here. And now I'm waiting until tomorrow morning beuse all the flights are overbooked.,New York
1935,Kepler22,aliasboogie,"Kepler22 I took the exact same aircraft in to LAX 3 days ago. It fit, no problem. The agent today told some nonsense about a policy change",New York
1936,Kepler22,AaronGirson,Kepler22 your helpful agents in Club helped.  I am just out baggage fees and a night of my life.stop doing business with SilverAirways,Savannah
1937,Kepler22,aliasboogie,Kepler22 never heard of this? http://t.co/QDebyaHqfM,New York
1938,Kepler22,rodneyondrums,"SouthwestAir doesn't charge ticket change fees. Do they not incur the same mysterious ""costs"" that you incur, Kepler22?",All over the damn place.
1939,Kepler22,MirandaAtx,Kepler22 Exhausted &amp; frustrated! Link to a FB post abt my travel issue https://t.co/LaRKC8vc4s,Philadelphia
